,BlockName,Category,CreatedOn,Crop,DistrictName,KCCAns,QueryText,QueryType,Season,Sector,StateName
1139,SHEOGANJ                                          ,Condiments and Spices,2017-09-12 18:55:54.777,Fennel,SIROHI,USE HEXACONAZOLE 5% EC 1 LITER PER HA WITH IRRIGATION,TELL ME DISEASE CONTROL IN FENNEL ?,	Plant Protection	,KHARIF,HORTICULTURE,RAJASTHAN
1140,PINDWARA                                          ,Millets,2017-09-12 20:47:12.370,Buck Wheat (Kaspat),SIROHI,DEEG 6-9 INCH DEEP `V` SHAPE PIT AND TACKING 500 GM SOIL SAMPLE FOR TESTING SOIL,TELL ME SOIL TESTING OF SOIL,Soil Testing,KHARIF,AGRICULTURE,RAJASTHAN
1141,PINDWARA                                          ,Others,2017-09-13 08:49:28.993,Others,SIROHI,DEEG 6-9 INCH DEEP `V` SHAPE PIT AND TACKING 500 GM SOIL SAMPLE FOR TESTING SOIL,TELL ME ABOUT TAKING SOIL SAMPLE ?,Government Schemes,RABI,AGRICULTURE,RAJASTHAN
1142,REODAR                                            ,Oilseeds,2017-09-13 09:41:55.767,Mustard,SIROHI,"MUSTARD VARIETY- T59,PUSA BOLD,RH30,BIO902,LAXMI,VASUNDHARA,JAGANNATH,RGN48,73",TELL ME VARIETY OF MUSTARD,Varieties,RABI,AGRICULTURE,RAJASTHAN
1143,REODAR                                            ,Others,2017-09-13 10:47:31.140,Others,SIROHI,DEEG 6-9 INCH DEEP `V` SHAPE PIT AND TACKING 500 GM SOIL SAMPLE FOR TESTING SOIL,TELL ME ABOUT TAKING SOIL SAMPLE ?,Soil Testing,KHARIF,AGRICULTURE,RAJASTHAN
1144,REODAR                                            ,Others,2017-09-13 11:23:22.977,Others,SIROHI,RAIN POSSIBILITY IN NEXT 5 DAYS BUT CLOUDY SKY,TELL ME WEATHER INFORMATION ?,Weather,KHARIF,AGRICULTURE,RAJASTHAN
1145,SIROHI                                            ,Others,2017-09-13 11:42:15.163,Others,SIROHI,RAIN POSSIBILITY UPTO NEXT    5 DAYS,TELL ME ABOUT WEATHER INFORMATION ?,Weather,KHARIF,AGRICULTURE,RAJASTHAN
1146,REODAR                                            ,Others,2017-09-13 18:24:30.880,Others,SIROHI,RAIN POSSIBILITY IN NEXT 2-3 DAYS AND CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,KHARIF,AGRICULTURE,RAJASTHAN
1147,REODAR                                            ,Others,2017-09-13 19:38:34.167,Others,SIROHI,DEEG 6-9 INCH DEEP `V` SHAPE PIT AND TACKING 500 GM SOIL SAMPLE FOR TESTING SOIL,TELL ME HOW TO COLLECT SOIL SAMPLE,Soil Testing,KHARIF,AGRICULTURE,RAJASTHAN
1148,REODAR                                            ,Others,2017-09-14 06:32:18.080,Others,SIROHI,RAIN POSSIBILITY IN NEXT 5 DAYS,TELL ME ABOUT WEATHER INFORMATION ?,Weather,KHARIF,AGRICULTURE,RAJASTHAN
1149,REODAR                                            ,Others,2017-09-14 08:41:26.717,Others,SIROHI,RAIN POSSIBILITY IN NEXT 5 DAYS BUT CLOUDY SKY,TELL ME WEATHER INFORMATION ?,Weather,KHARIF,AGRICULTURE,RAJASTHAN
1150,REODAR                                            ,Others,2017-09-14 09:41:29.727,Others,SIROHI,LIGHT RAIN MAY BE AFTER 2-3 DAYS,TELL ME ABOUT WEATHER INFORMATION ?,Weather,KHARIF,AGRICULTURE,RAJASTHAN
1151,SHEOGANJ                                          ,Animal,2017-09-14 10:21:07.540,"Bovine(Cow,Buffalo)",SIROHI,CONTECT NUMBER OF ANIMAL HUSBANDRY-1800 180 6224,TELL ME CONTECT NUMBER OF ANIMAL HUSBANDRY ?,Disease Management,KHARIF,ANIMAL HUSBANDRY,RAJASTHAN
1152,PINDWARA                                          ,Vegetables,2017-09-14 13:05:29.727,Chillies,SIROHI,SPRAY OF IMIDACHLOPRID 17.8% SL 0.5 ML PER LITER WATER,TELL ME APHID CONTROL IN chillies,	Plant Protection	,KHARIF,HORTICULTURE,RAJASTHAN
1153,SHEOGANJ                                          ,Millets,2017-09-14 14:44:15.320,Pearl Millet (Bajra/Bulrush Millet/Spiked Millet),SIROHI,LIGHT RAIN POSSIBILITY IN NEXT 3-4 DAYS AND CLOUDY SKY,TELL ME ABOUT  WEATHER INFORMATION ?,Weather,KHARIF,AGRICULTURE,RAJASTHAN
1154,SIROHI                                            ,Others,2017-09-14 21:07:51.440,Others,SIROHI,RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,KHARIF,AGRICULTURE,RAJASTHAN
1155,SIROHI                                            ,Others,2017-09-14 21:44:01.377,Others,SIROHI,RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,KHARIF,AGRICULTURE,RAJASTHAN
1156,SIROHI                                            ,Others,2017-09-14 21:50:02.933,Others,SIROHI,LIGHT RAIN POSSIBILITY IN NEXT 3-4 DAYS AND CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,KHARIF,AGRICULTURE,RAJASTHAN
1157,REODAR                                            ,Others,2017-09-14 21:56:45.873,Others,SIROHI,"?
RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY",TELL ME ABOUT WEATHER INFORMATION,Weather,KHARIF,AGRICULTURE,RAJASTHAN
1158,REODAR                                            ,Others,2017-09-15 11:44:29.867,Others,SIROHI,SPRAY OF PROFENOFOS + CYPERMETHRIN 1.5 ML PER LITER WATER,TELL ME CATERPILLER CONTROL,Weather,KHARIF,AGRICULTURE,RAJASTHAN
1159,PINDWARA                                          ,Others,2017-09-15 15:20:43.237,Others,SIROHI,LIGHT RAIN POSSIBILITY UPTO NEXT 2-3 DAYS AND CLOUDLY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,KHARIF,AGRICULTURE,RAJASTHAN
1160,SHEOGANJ                                          ,Millets,2017-09-15 15:46:45.840,FingerMillet  (Ragi/Mandika),SIROHI,DEEG 6-9 INCH DEEP `V` SHAPE PIT AND TACKING 500 GM SOIL SAMPLE FOR TESTING SOIL,TELL ME SOIL TESTING OF SOIL,Soil Testing,KHARIF,AGRICULTURE,RAJASTHAN
1161,SHEOGANJ                                          ,Millets,2017-09-15 15:55:08.380,Pearl Millet (Bajra/Bulrush Millet/Spiked Millet),SIROHI,DEEG 6-9 INCH DEEP `V` SHAPE PIT AND TACKING 500 GM SOIL SAMPLE FOR TESTING SOIL,TELL ME ABOUT TAKING SOIL SAMPLE ?,Soil Testing,KHARIF,AGRICULTURE,RAJASTHAN
1162,SIROHI                                            ,Others,2017-09-15 17:48:58.970,Others,SIROHI,DEEG 6-9 INCH DEEP `V` SHAPE PIT AND TACKING 500 GM SOIL SAMPLE FOR TESTING SOIL,TELL ME ABOUT TAKING SOIL SAMPLE ?,Government Schemes,RABI,AGRICULTURE,RAJASTHAN
1163,PINDWARA                                          ,Millets,2017-09-15 18:03:17.853,Sorghum (Jowar/Great Millet),SIROHI,RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,KHARIF,AGRICULTURE,RAJASTHAN
1164,PINDWARA                                          ,Others,2017-09-15 20:29:42.283,Others,SIROHI,DEEG 6-9 INCH DEEP `V` SHAPE PIT AND TACKING 500 GM SOIL SAMPLE FOR TESTING SOIL,TELL ME ABOUT TAKING SOIL SAMPLE ?,Soil Testing,KHARIF,AGRICULTURE,RAJASTHAN
1165,SHEOGANJ                                          ,Pulses,2017-09-15 21:01:47.940,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),SIROHI,DEEG 6-9 INCH DEEP `V` SHAPE PIT AND TAKING 500 GM SOIL SAMPLE FOR TESTING SOIL,TELL ME ABOUT TAKING SOIL SAMPLE ?,Soil Health Card,RABI,AGRICULTURE,RAJASTHAN
1166,SHEOGANJ                                          ,Vegetables,2017-09-15 21:14:09.560,Tomato,SIROHI,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,KHARIF,HORTICULTURE,RAJASTHAN
1167,REODAR                                            ,Animal,2017-09-16 10:46:03.957,"Bovine(Cow,Buffalo)",SIROHI,SUBSIDY ST/SC KO 33% AND GEN/OBC KO 25% HAI,TELL ME LOAN SUSIDY INFORMATION,Dairy Production,KHARIF,ANIMAL HUSBANDRY,RAJASTHAN
1168,PINDWARA                                          ,Fruits,2017-09-16 11:28:23.690,Lemon,SIROHI,DEEG 6-9 INCH DEEP `V` SHAPE PIT AND TACKING 500 GM SOIL SAMPLE FOR TESTING SOIL,TELL ME ABOUT TAKING SOIL SAMPLE ?,Soil Testing,KHARIF,HORTICULTURE,RAJASTHAN
1169,SHEOGANJ                                          ,Fruits,2017-09-16 14:11:54.663,Citrus,SIROHI,SPRAY OF INDOXACARB 14.5% SC 1 ML PER LITER WATER,TELL ME INSECT CONTROL IN  CITRUS,	Plant Protection	,KHARIF,HORTICULTURE,RAJASTHAN
1170,SHEOGANJ                                          ,Animal,2017-09-16 14:53:26.140,"Bovine(Cow,Buffalo)",SIROHI,CONTECT NUMBER OF ANIMAL HUSBANDRY-1800 180 6224,TELL ME CONTECT NUMBER OF ANIMAL HUSBANDRY ?,Credit,KHARIF,ANIMAL HUSBANDRY,RAJASTHAN
1171,REODAR                                            ,Vegetables,2017-09-16 20:19:31.053,Tomato,SIROHI,SPRAY OF CARBENDAZIM 12% + MANCOZEB 63% WP 2 GM PER LITER WATER,TELL ME ABOUT BLIGHT CONTROL IN TOMATO ?,	Plant Protection	,KHARIF,HORTICULTURE,RAJASTHAN
1172,SIROHI                                            ,Others,2017-09-17 08:07:43.457,Others,SIROHI,LIGHT RAIN MAY BE NEXT 2-3 DAYS,TELL ME ABOUT WEATHER INFORMATION ?,Weather,KHARIF,AGRICULTURE,RAJASTHAN
1173,SIROHI                                            ,Animal,2017-09-17 09:31:32.320,"Bovine(Cow,Buffalo)",SIROHI,CONTECT NUMBER OF ANIMAL HUSBANDRY-1800 180 6224,TELL ME CONTECT NUMBER OF ANIMAL HUSBANDRY ?,Dairy Production,KHARIF,ANIMAL HUSBANDRY,RAJASTHAN
1174,SHEOGANJ                                          ,Animal,2017-09-17 10:04:41.080,"Bovine(Cow,Buffalo)",SIROHI,YOU SHOULD CONTECT IN YOUR NEEYARAR BANK BRANCH FOR ANIMAL LOAN AND MORE INFORMATION CONTECT TO NABARD ON THIS NUMBER-1800229009 AND 0141 -2740821,TELL ME ABOUT LOAN OF ANIMAL HUSBANDRY ?,Credit,KHARIF,ANIMAL HUSBANDRY,RAJASTHAN
1175,SIROHI                                            ,Others,2017-09-17 19:38:59.103,Others,SIROHI,DEEG 6-9 INCH DEEP `V` SHAPE PIT AND TACKING 500 GM SOIL SAMPLE FOR TESTING SOIL,TELL ME ABOUT TAKING SOIL SAMPLE ?,Soil Testing,KHARIF,AGRICULTURE,RAJASTHAN
1176,ABU ROAD                                          ,Others,2017-09-17 21:33:04.620,Others,SIROHI,DEEG 6-9 INCH DEEP `V` SHAPE PIT AND TACKING 500 GM SOIL SAMPLE FOR TESTING SOIL,TELL ME ABOUT TESTING SOIL,Soil Testing,KHARIF,AGRICULTURE,RAJASTHAN
1177,REODAR                                            ,Condiments and Spices,2017-09-18 08:06:11.640,Fennel,SIROHI,????????????? 250 ????? ????? ???? ?? ????? ?? ?? ??????? ??? ??????,TELL ME ROOT ROT CONTROL IN FENNEL ?,	Plant Protection	,KHARIF,HORTICULTURE,RAJASTHAN
1178,REODAR                                            ,Condiments and Spices,2017-09-18 08:37:19.350,Fennel,SIROHI,SPRAY OF ACEPHATE 75% SP 2 GM PER LITER WATER + MENCOJEB 2GM PAR LITAR WATER,TELL ME ABOUT YELLOWING CONTROLE IN FENNEL,	Plant Protection	,KHARIF,HORTICULTURE,RAJASTHAN
1179,SIROHI                                            ,Others,2017-09-18 09:47:58.680,Others,SIROHI,DEEG 6-9 INCH DEEP `V` SHAPE PIT AND TACKING 500 GM SOIL SAMPLE FOR TESTING SOIL,TELL ME ABOUT TAKING SOIL SAMPLE ?,Soil Testing,KHARIF,AGRICULTURE,RAJASTHAN
1180,SIROHI                                            ,Oilseeds,2017-09-18 10:08:17.910,Mustard,SIROHI,"MUSTARD VARIETY- T59,PUSA BOLD,RH30,BIO902,LAXMI,VASUNDHARA,JAGANNATH,RGN48,73",TELL ME VARIETY OF MUSTARD ?,Varieties,RABI,AGRICULTURE,RAJASTHAN
1181,REODAR                                            ,Others,2017-09-18 10:23:30.393,Others,SIROHI,DEEG 6-9 INCH DEEP `V` SHAPE PIT AND TACKING 500 GM SOIL SAMPLE FOR TESTING SOIL,TELL ME ABOUT TAKING SOIL SAMPLE ?,Soil Testing,KHARIF,AGRICULTURE,RAJASTHAN
1182,SHEOGANJ                                          ,Others,2017-09-18 10:24:38.340,Others,SIROHI,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,KHARIF,AGRICULTURE,RAJASTHAN
1183,SHEOGANJ                                          ,Animal,2017-09-18 11:06:34.353,"Bovine(Cow,Buffalo)",SIROHI,CONTACT NUMBER OF ANIMAL DEEPARTMENT 18001806224,TELL ME CONTACT NUMBER OF ANIMAL DEEPARTMENT,Market Information,KHARIF,ANIMAL HUSBANDRY,RAJASTHAN
1184,SHEOGANJ                                          ,Animal,2017-09-18 11:16:03.763,"Bovine(Cow,Buffalo)",SIROHI,YOU SHOULD CONTACT IN YOUR NEARAR BANK BRANCH FOR ANIMAL LOAN FOR MORE INFORMATION CONTECT THIS NABARD NO.- 1800229009 AND 0141-2740821,TELL ME ABOUT ANIMAL LOAN ?,Dairy Production,KHARIF,ANIMAL HUSBANDRY,RAJASTHAN
1185,SHEOGANJ                                          ,Others,2017-09-18 12:00:08.787,Others,SIROHI,LIGHT RAIN MAY BE AFTER 2-3 DAYS,TELL ME ABOUT WEATHER INFORMATION ?,Weather,KHARIF,AGRICULTURE,RAJASTHAN
1186,SIROHI                                            ,Oilseeds,2017-09-18 12:42:34.460,"Castor (Rehri, Rendi, Arandi) ",SIROHI,SMS activation Process Is Successfully Completed on your number,Asked for SMS activation ?,Government Schemes,RABI,AGRICULTURE,RAJASTHAN
1187,SIROHI                                            ,Pulses,2017-09-18 12:44:13.573,Green Gram (Moong Bean/ Moong),SIROHI,RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,KHARIF,AGRICULTURE,RAJASTHAN
1188,REODAR                                            ,Others,2017-09-18 13:38:13.827,Others,SIROHI,DEEG 6-9 INCH DEEP `V` SHAPE PIT AND TACKING 500 GM SOIL SAMPLE FOR TESTING SOIL,TELL ME ABOUT TAKING SOIL SAMPLE ?,Soil Testing,KHARIF,AGRICULTURE,RAJASTHAN
1189,REODAR                                            ,Others,2017-09-18 13:42:38.517,Others,SIROHI,DEEG 6-9 INCH DEEP `V` SHAPE PIT AND TACKING 500 GM SOIL SAMPLE FOR TESTING SOIL,TELL ME ABOUT TAKING SOIL SAMPLE ?,Soil Testing,KHARIF,AGRICULTURE,RAJASTHAN
1190,SIROHI                                            ,Millets,2017-09-18 15:02:02.470,Pearl Millet (Bajra/Bulrush Millet/Spiked Millet),SIROHI,RAIN POSSIBILITY UPTO NEXT 2-3 DAYS,TELL ME ABOUT WEATHER INFORMATION ?,Weather,KHARIF,AGRICULTURE,RAJASTHAN
1191,SIROHI                                            ,Others,2017-09-18 15:54:10.967,Others,SIROHI,N0 RAIN POSSIBILITY IN NEXT 5 DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,KHARIF,AGRICULTURE,RAJASTHAN
1192,PINDWARA                                          ,Others,2017-09-18 16:05:55.583,Others,SIROHI,SPRAY OF CARBENDAZIM 2 GM PER LITER WATER,TELL ME ROOT ROT CONTROL IN GROUNDNUT,	Plant Protection	,KHARIF,AGRICULTURE,RAJASTHAN
1193,PINDWARA                                          ,Vegetables,2017-09-18 16:27:03.557,Ivy Gourd,SIROHI,DUSTING OF METHYL PARATHIAN 2% 25 KG PER HA,TELL ME CUT WORM CONTROL IN CHOLAYI ?,	Plant Protection	,KHARIF,HORTICULTURE,RAJASTHAN
1194,SIROHI                                            ,Oilseeds,2017-09-18 16:34:45.233,"Castor (Rehri, Rendi, Arandi) ",SIROHI,DRENCHING OF CARBENDAZIM 1 KG PER HA IN ROOT ZONE WITH IRRIGATION,TELL ME ROOT ROT CONTROL IN CASTOR ?,	Plant Protection	,KHARIF,AGRICULTURE,RAJASTHAN
1195,SHEOGANJ                                          ,Fiber Crops,2017-09-18 17:54:41.930,Cotton (Kapas),SIROHI,SPRAY OF MULTIPLAX (MICRONUTRIENT) 4 ML PER LITER WATER,TELL ME MICRO NUTRIENT MANAGEMENT,Nutrient Management,KHARIF,AGRICULTURE,RAJASTHAN
1196,ABU ROAD                                          ,Vegetables,2017-09-19 11:54:02.187,Others,SIROHI,SPRAY OF MENCOZEB 2 GM PER LITER WATER,TELL ME FUNGEL CONTROL IN PALAK,	Plant Protection	,KHARIF,HORTICULTURE,RAJASTHAN
1197,SHEOGANJ                                          ,Others,2017-09-19 12:33:18.250,Others,SIROHI,LIGHT RAIN MAY BE NEXT 2-3 DAYS,TELL ME ABOUT WEATHER INFORMATION ?,Weather,KHARIF,AGRICULTURE,RAJASTHAN
1198,REODAR                                            ,Others,2017-09-19 12:44:49.277,Others,SIROHI,DEEG 6-9 INCH DEEP `V` SHAPE PIT AND TACKING 500 GM SOIL SAMPLE FOR TESTING SOIL,TELL ME ABOUT TAKING SOIL SAMPLE ?,Soil Testing,KHARIF,AGRICULTURE,RAJASTHAN
1199,REODAR                                            ,Oilseeds,2017-09-19 12:45:00.317,"Castor (Rehri, Rendi, Arandi) ",SIROHI,SPRAY SOLUBLE NPK  18:18:18 GRADE 10 GM/LTR WATER,TELL ME NUTRIENT MANAGEMENT IN CASTOR ?,Nutrient Management,KHARIF,AGRICULTURE,RAJASTHAN
1200,PINDWARA                                          ,Fiber Crops,2017-09-19 18:19:50.940,Cotton (Kapas),SIROHI,SPRAY OF PROFENOFOS 1.5 ML PER LITER WATER,TELL ME ABOUT INSECT CONTROL IN COTTON ?,	Plant Protection	,KHARIF,AGRICULTURE,RAJASTHAN
1201,REODAR                                            ,Others,2017-09-19 18:48:48.227,Others,SIROHI,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,RABI,AGRICULTURE,RAJASTHAN
1202,SIROHI                                            ,Others,2017-09-19 18:59:08.910,Others,SIROHI,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS,TELL ME WEATHER INFORMATION,Weather,KHARIF,AGRICULTURE,RAJASTHAN
1203,REODAR                                            ,Others,2017-09-20 07:08:27.673,Others,SIROHI,USE QUINOLPHOS 25% EC 4 LITER PER HA WITH IRRIGATION FOR CONTROL OF WHITE GRUB,TELL ME ABOUT INSECT CONTROL,Weather,KHARIF,AGRICULTURE,RAJASTHAN
1204,REODAR                                            ,Oilseeds,2017-09-20 08:52:25.483,Mustard,SIROHI,"????? ?? ??????- ?? 59,???? ???????,???? ?????,?????-30,????-902,???????,???????(??????9304),???????,????????-48,73",TELL ME VARIETY OF MUSTARD,Varieties,KHARIF,AGRICULTURE,RAJASTHAN
1205,SHEOGANJ                                          ,Others,2017-09-20 09:09:08.030,Others,SIROHI,LIGHT RAIN MAY BE IN NEXT 2-3 DAYS,TELL ME ABOUT WEATHER INFORMATION ?,Weather,KHARIF,AGRICULTURE,RAJASTHAN
1206,REODAR                                            ,Animal,2017-09-20 09:26:17.700,"Bovine(Cow,Buffalo)",SIROHI,ANIMAL HUSBANDRY PLEASE CONTECT THIS NO.-NUMBER OF ANIMAL HUSBANDRY-1800 180 6224,"TELL ME ABOUT LOAN SECTION OF ANIMAL HUSBANDRY ?
LOAN SECTION AND SUBSIDRY AND  CONTECT FOR ANY PROBLUM RILATED TO",Animal Breeding,KHARIF,ANIMAL HUSBANDRY,RAJASTHAN
1207,REODAR                                            ,Animal,2017-09-20 12:34:27.817,"Bovine(Cow,Buffalo)",SIROHI,YOU SHOULD CONTECT IN YOUR NEEYARAR BANK BRANCH FOR ANIMAL LOAN AND MORE INFORMATION CONTECT TO NABARD ON THIS NUMBER-1800229009 AND 0141 -2740821,TELL ME ABOUT LOAN OF ANIMAL HUSBANDRY ?,Credit,KHARIF,ANIMAL HUSBANDRY,RAJASTHAN
1208,SIROHI                                            ,Others,2017-09-20 15:39:52.457,Others,SIROHI,LIGHT RAIN MAY BE AFTER 2-3 DAYS,TELL ME ABOUT WEATHER INFORMATION ?,Weather,KHARIF,AGRICULTURE,RAJASTHAN
1209,SHEOGANJ                                          ,Others,2017-09-20 16:55:24.383,Others,SIROHI,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,KHARIF,AGRICULTURE,RAJASTHAN
1210,SIROHI                                            ,Oilseeds,2017-09-20 20:07:54.800,"Castor (Rehri, Rendi, Arandi) ",SIROHI,SPRAY OF PLANOFIX 1 ML PER 4 LITER WATER,TELL ME CONTROL OF FLOWER DROPING IN CASTOR ?,Agriculture Mechanization,KHARIF,AGRICULTURE,RAJASTHAN
1211,PINDWARA                                          ,Others,2017-09-21 07:44:08.837,Others,SIROHI,"NO RAIN POSSIBILITY IN NEXT 5  DAYS BUT CLOUDY SKY """,TELL ME ABOUT WEATHER INFORMATION ?,Weather,KHARIF,AGRICULTURE,RAJASTHAN
1212,ABU ROAD                                          ,Animal,2017-09-21 12:15:44.687,"Bovine(Cow,Buffalo)",SIROHI,CONTECT IN YOUR NEEYARAR BANK BRANCH FOR ANIMAL LOAN AND MORE INFORMATION CONTEC THIS NABARD BANK NO. = 1800229009 OR 01412740821,TELL ME ABOUT ANIMAL LOAN ?,Dairy Production,KHARIF,ANIMAL HUSBANDRY,RAJASTHAN
1213,REODAR                                            ,Oilseeds,2017-09-21 12:41:31.350,"Castor (Rehri, Rendi, Arandi) ",SIROHI,SPRAY OF TRIZOPHOS 40% EC 2 ML PER LITER WATER,TELL ME CONTROL OF CATTERPILLAR IN CASTOR,	Plant Protection	,KHARIF,AGRICULTURE,RAJASTHAN
1214,REODAR                                            ,Oilseeds,2017-09-21 12:45:50.543,"Castor (Rehri, Rendi, Arandi) ",SIROHI,SPRAY OF TRIZOPHOS 40% EC 2 ML PER LITER WATER,TELL ME INSECT CONTROL IN CASTER,	Plant Protection	,KHARIF,AGRICULTURE,RAJASTHAN
1215,SIROHI                                            ,Oilseeds,2017-09-21 15:53:19.070,Mustard,SIROHI,"MUSTARD VARIETY- T59,PUSA BOLD,RH30,BIO902,LAXMI,VASUNDHARA,JAGANNATH,RGN48,73",TELL ME VARIETY OF MUSTARD,Varieties,KHARIF,AGRICULTURE,RAJASTHAN
1216,SIROHI                                            ,Others,2017-09-21 16:58:46.837,Others,SIROHI,"NO RAIN POSSIBILITY IN NEXT 5  DAYS BUT CLOUDY SKY """,TELL ME ABOUT WEATHER INFORMATION ?,Weather,KHARIF,AGRICULTURE,RAJASTHAN
1217,SIROHI                                            ,Others,2017-09-21 18:22:43.327,Others,SIROHI,RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,KHARIF,AGRICULTURE,RAJASTHAN
1218,ABU ROAD                                          ,Vegetables,2017-09-21 18:44:19.250,Tomato,SIROHI,"VARIETY OF TOMATO= PUSA GOURAV, PUSA SADABAHAR, PUSA ROHINI, P H 8",TELL ME ABOUT VARIETY OF TOMETO ?,Seeds and Planting Material,KHARIF,HORTICULTURE,RAJASTHAN
1219,ABU ROAD                                          ,Vegetables,2017-09-21 18:50:42.870,Tomato,SIROHI,DRENCHING OF CARBENDAZIM 1 GM PER LITER,TELL ME CONTROL OF ROOT ROT IN TOMATO ?,	Plant Protection	,KHARIF,HORTICULTURE,RAJASTHAN
1220,REODAR                                            ,Others,2017-09-21 19:25:01.020,Others,SIROHI,RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,KHARIF,AGRICULTURE,RAJASTHAN
1221,REODAR                                            ,Millets,2017-09-21 20:32:15.853,Maize (Makka),SIROHI,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,KHARIF,AGRICULTURE,RAJASTHAN
1222,SHEOGANJ                                          ,Millets,2017-09-22 10:20:20.867,Pearl Millet (Bajra/Bulrush Millet/Spiked Millet),SIROHI,RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,KHARIF,AGRICULTURE,RAJASTHAN
1223,REODAR                                            ,Millets,2017-09-22 12:39:30.820,Pearl Millet (Bajra/Bulrush Millet/Spiked Millet),SIROHI,LIGHT RAIN MAY BE NEXT 2-3 DAYS,TELL ME ABOUT WEATHER INFORMATION ?,Weather,KHARIF,AGRICULTURE,RAJASTHAN
1224,SIROHI                                            ,Others,2017-09-22 14:33:47.137,Others,SIROHI,RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,KHARIF,AGRICULTURE,RAJASTHAN
1225,REODAR                                            ,Vegetables,2017-09-22 16:30:11.410,Chillies,SIROHI,USE IMIDACHLOPRID 17.8% SL 0.5 ML PER LITER WATER IN ROOT ZONE,TELL ME THRIPS IN CHILLI,	Plant Protection	,KHARIF,HORTICULTURE,RAJASTHAN
